P1,T011,NK0g25 NK0g20 NK0g2 NK0g61 NK0g96 NK0g99 NK0g14 NK0g69 NK0g42 NK0g62 NK0g39 NK0g89 NK0g93 NK0g5 NK0g66 NK0g11 NK0g4 NK0g26 NK0g65 NK0g87 NK0g91 NK0g29 NK0g3 NK0g46 NK0g40 NK0g31 NK0g106 NK0g64 NK0g92 NK0g22 NK0g30 NK0g47 NK0g57 NK0g72 NK0g85 NK0g50 NK0g102 NK0g56 NK0g10 NK0g12 NK0g8 NK0g103 NK0g17 NK0g81 NK0g78 NK0g105 NK0g104 NK0g34 NK0g9 NK0g36 NK0g16 NK0g13 NK0g27 NK0g88 NK0g100 NK0g84 NK0g90 NK0g44 NK0g15 NK0g71 NK0g58 NK0g77 NK0g49 NK0g83 NK0g37 NK0g53 NK0g79 NK0g32 NK0g101 NK0g51 NK0g41 NK0g23 NK0g45 NK0g68 ,RK0116 RK0133 RK059 RK0110 RK095 RK023 RK04 RK022 RK015 RK010 RK045 RK093 RK038 RK063 RK02 RK026 RK0114 RK0120 RK062 RK094 RK091 RK084 RK0124 RK090 RK092 RK0113 RK0107 RK011 RK0101 RK043 RK074 RK0119 RK0123 RK03 RK058 RK0129 RK039 RK036 RK064 RK078 RK035 RK060 RK033 RK0103 RK082 RK029 RK09 RK030 RK096 RK018 RK0121 RK046 RK056 RK0126 RK088 RK012 RK028 RK034 RK01 RK0122 RK087 RK024 RK098 RK068 RK081 RK061 RK0127 RK051 RK08 RK065 RK0130 RK069 RK014 RK025 RK0105 RK0108 RK016 RK072 RK054 RK085 RK0125 RK019 RK052 RK066 RK032 RK053 RK031 RK0111 RK089 RK040 RK075 RK086 RK071 RK073 RK05 RK0131 RK027 RK017 RK041 RK070 RK0134 RK067 RK020 RK055 RK0100 RK076 RK048 RK013 RK0104 RK0115 RK099 RK0128 RK0132 RK021 RK0109 RK06 RK077 RK037 RK07 RK0102 RK0117 RK044 RK049 RK0106 RK080 RK079 RK057 ,'T012'  'T020'  'T024'
P1,T012,NK0g55 NK0g105 NK0g7 NK0g90 NK0g73 NK0g26 NK0g81 NK0g45 NK0g53 NK0g84 NK0g19 NK0g27 NK0g61 NK0g104 NK0g52 NK0g72 NK0g99 NK0g22 NK0g71 NK0g75 NK0g67 NK0g47 NK0g77 NK0g86 NK0g13 NK0g30 NK0g9 NK0g3 NK0g95 NK0g83 NK0g64 NK0g80 NK0g14 NK0g29 NK0g62 NK0g44 NK0g76 NK0g5 NK0g68 NK0g74 NK0g42 NK0g57 NK0g85 NK0g82 NK0g66 NK0g78 NK0g1 NK0g21 NK0g96 NK0g36 NK0g16 NK0g34 NK0g38 NK0g10 NK0g93 NK0g65 NK0g24 NK0g92 NK0g6 NK0g103 NK0g102 NK0g17 NK0g87 NK0g43 NK0g100 NK0g31 NK0g15 NK0g63 NK0g56 NK0g48 NK0g23 NK0g40 NK0g28 NK0g97 NK0g35 NK0g54 NK0g46 NK0g11 NK0g20 NK0g49 NK0g41 NK0g8 NK0g59 NK0g94 NK0g58 NK0g32 NK0g98 ,RK052 RK099 RK080 RK059 RK09 RK055 RK037 RK056 RK0121 RK0128 RK087 RK083 RK030 RK050 RK016 RK0107 RK0122 RK0126 RK040 RK095 RK097 RK067 RK062 RK012 RK0133 RK010 RK0116 RK041 RK077 RK071 RK036 RK093 RK0114 RK03 RK064 RK047 RK0104 RK046 RK031 RK0100 RK057 RK091 RK090 RK0103 RK098 RK074 RK058 RK061 RK086 RK06 RK039 RK034 RK054 RK018 RK0132 RK017 RK029 RK0111 RK0118 RK0127 RK07 RK013 RK0110 RK045 RK0134 RK081 RK075 RK049 RK070 RK08 RK076 RK01 RK082 RK088 RK0112 RK02 RK021 RK096 RK0115 RK089 RK043 RK0120 RK027 RK0129 RK078 RK051 RK05 RK025 RK014 RK035 RK011 RK069 RK0101 RK0130 RK019 RK022 RK060 RK032 RK04 RK068 RK085 RK033 RK079 RK073 RK0108 RK026 RK066 RK0106 RK063 RK092 RK020 RK0125 RK053 RK072 RK044 RK0117 RK0131 RK0123 RK084 RK0109 RK028 RK0105 RK048 RK094 RK042 RK038 ,'T017'  'T025'  'T026'  'T028'  'T030'  'T031'
P1,T013,NK0g52 NK0g69 NK0g93 NK0g98 NK0g58 NK0g51 NK0g91 NK0g40 NK0g30 NK0g72 NK0g25 NK0g35 NK0g41 NK0g45 NK0g33 NK0g99 NK0g94 NK0g5 NK0g74 NK0g6 NK0g46 NK0g47 NK0g34 NK0g19 NK0g9 NK0g31 NK0g26 NK0g39 NK0g18 NK0g102 NK0g38 NK0g1 NK0g81 NK0g71 NK0g75 NK0g43 NK0g68 NK0g80 NK0g90 NK0g96 NK0g20 ,RK079 RK042 RK066 RK068 RK098 RK07 RK012 RK032 RK035 RK0100 RK053 RK0106 RK050 RK0126 RK082 RK011 RK0117 RK0130 RK039 RK037 RK094 RK090 RK072 RK0129 RK084 RK06 RK0131 RK060 RK099 RK0108 RK03 RK097 RK077 RK059 RK01 RK073 RK041 RK0132 RK095 RK088 RK08 RK0123 RK0118 RK069 RK0121 RK040 RK0116 RK0119 RK028 RK063 RK0111 RK010 RK091 RK054 RK044 RK09 RK083 RK024 RK093 RK043 RK0120 RK016 RK030 RK096 RK0101 RK0134 RK0107 RK0127 RK0104 RK029 RK025 RK075 RK058 RK031 RK0133 RK023 RK046 RK0109 RK0105 RK078 RK067 RK087 RK019 RK074 RK018 RK065 ,'T035'
P1,T014,NK0g61 NK0g89 NK0g38 NK0g106 NK0g50 NK0g100 NK0g33 NK0g70 NK0g23 NK0g26 NK0g71 NK0g55 NK0g25 NK0g6 NK0g76 NK0g35 NK0g65 NK0g39 NK0g95 NK0g49 NK0g84 NK0g78 NK0g105 NK0g41 NK0g19 NK0g62 NK0g9 NK0g94 NK0g67 NK0g3 NK0g54 NK0g43 NK0g83 NK0g79 NK0g11 NK0g68 NK0g92 NK0g56 NK0g7 NK0g53 NK0g15 NK0g13 NK0g91 NK0g86 NK0g8 NK0g47 NK0g64 ,RK0124 RK092 RK049 RK0125 RK094 RK038 RK0110 RK093 RK034 RK032 RK03 RK067 RK031 RK036 RK0122 RK016 RK058 RK0131 RK0126 RK0117 RK059 RK099 RK018 RK096 RK095 RK0123 RK0114 RK079 RK057 RK070 RK0111 RK080 RK027 RK06 RK0130 RK0121 RK078 RK023 RK044 RK0113 RK069 RK088 RK047 RK052 RK0115 RK021 RK084 RK010 RK081 RK056 RK07 RK075 RK09 RK046 RK087 RK0107 RK025 RK068 RK05 RK050 RK0101 RK0134 RK042 RK0105 RK048 RK060 RK054 RK035 RK074 RK0109 RK012 RK0116 RK022 RK0120 RK064 RK072 RK098 RK028 RK076 RK0102 RK061 RK091 RK030 RK0127 RK0119 RK017 RK063 RK045 RK0133 RK043 RK041 RK037 RK040 RK01 RK020 RK024 RK055 RK097 RK086 RK033 RK073 RK0112 RK077 RK0104 RK04 RK026 RK0129 RK090 RK0106 RK089 RK0132 RK0100 RK013 RK083 RK039 RK029 RK02 RK014 RK0118 RK062 RK066 RK085 ,'T020'  'T037'
P1,T015,NK0g82 NK0g28 NK0g63 NK0g56 NK0g36 NK0g72 NK0g49 NK0g25 NK0g94 NK0g19 NK0g16 ,RK065 RK0105 RK044 RK032 RK086 RK034 RK067 RK033 RK0111 RK024 RK029 RK038 RK041 RK088 RK081 RK095 RK064 RK010 RK089 RK0124 RK025 RK047 RK0126 RK042 RK040 RK0100 RK0107 RK0112 RK015 RK083 RK082 RK035 RK0120 RK039 RK0115 RK059 RK073 RK0113 RK079 RK02 RK097 ,'T016'
P1,T016,NK0g97 NK0g16 NK0g22 NK0g94 NK0g102 NK0g99 NK0g37 NK0g76 NK0g101 NK0g21 NK0g15 NK0g72 NK0g78 NK0g49 NK0g40 NK0g13 ,RK0126 RK010 RK025 RK046 RK07 RK040 RK024 RK016 RK067 RK068 RK071 RK094 RK065 RK0115 RK0133 RK027 RK0120 RK037 RK089 RK0107 RK058 RK019 RK038 RK064 RK033 RK087 RK0106 RK050 RK0111 RK0116 RK049 RK020 RK097 RK099 RK03 RK076 RK0129 RK06 RK0127 RK017 RK070 RK0103 RK02 RK093 ,'T017'  'T019'  'T031'
P1,T017,NK0g70 NK0g49 NK0g19 NK0g2 NK0g32 NK0g5 NK0g27 NK0g62 NK0g37 NK0g46 NK0g60 NK0g31 NK0g34 NK0g83 NK0g54 NK0g38 NK0g105 NK0g41 NK0g30 NK0g80 NK0g21 NK0g87 NK0g72 NK0g74 NK0g14 NK0g42 NK0g79 NK0g23 NK0g82 NK0g56 NK0g18 NK0g44 NK0g12 NK0g106 NK0g86 NK0g7 NK0g90 NK0g24 NK0g39 NK0g94 NK0g61 NK0g67 NK0g25 NK0g1 NK0g95 NK0g17 NK0g35 NK0g91 NK0g100 NK0g6 NK0g28 NK0g58 NK0g96 NK0g52 NK0g15 NK0g85 NK0g101 NK0g40 ,RK0112 RK0107 RK034 RK0119 RK066 RK055 RK072 RK0121 RK062 RK061 RK037 RK0104 RK0126 RK042 RK024 RK026 RK099 RK095 RK0114 RK0106 RK079 RK091 RK080 RK090 RK089 RK020 RK088 RK033 RK0131 RK097 RK03 RK053 RK036 RK0134 RK0122 RK0113 RK092 RK063 RK07 ,'T019'  'T036'  'T038'
P1,T018,NK0g105 NK0g93 NK0g33 NK0g20 NK0g74 NK0g81 NK0g67 NK0g14 NK0g78 NK0g7 NK0g92 NK0g82 NK0g84 NK0g61 NK0g101 NK0g68 NK0g53 NK0g41 NK0g38 NK0g3 ,RK0107 RK031 RK087 RK0102 RK091 RK067 RK041 RK035 RK024 RK081 RK086 RK0116 RK0128 RK0113 RK0110 RK0127 RK0121 RK073 RK0112 RK090 RK038 RK032 RK059 RK055 RK04 RK095 RK058 RK051 RK079 RK027 ,'T024'  'T026'  'T030'
P1,T019,NK0g26 NK0g35 NK0g8 NK0g6 NK0g37 NK0g54 NK0g95 NK0g64 NK0g41 NK0g40 NK0g23 NK0g46 NK0g91 NK0g12 NK0g97 NK0g63 NK0g69 NK0g50 NK0g57 NK0g82 NK0g78 NK0g22 NK0g100 NK0g83 NK0g44 NK0g16 NK0g62 NK0g5 NK0g93 NK0g43 NK0g21 NK0g101 NK0g75 NK0g24 NK0g56 NK0g84 NK0g89 NK0g32 NK0g30 NK0g104 NK0g90 NK0g94 NK0g88 NK0g4 NK0g79 NK0g17 NK0g42 NK0g106 NK0g67 NK0g25 NK0g33 NK0g98 NK0g85 NK0g105 NK0g36 NK0g66 NK0g3 NK0g53 NK0g7 NK0g70 NK0g74 NK0g1 NK0g65 NK0g61 NK0g20 NK0g80 ,RK0115 RK065 RK078 RK042 RK0128 RK016 RK039 RK029 RK0110 RK064 RK051 RK050 RK0109 RK032 RK095 RK085 RK053 RK043 RK0124 RK0118 RK036 RK071 RK047 RK034 RK086 RK0123 RK052 RK0120 RK049 RK040 RK094 RK0101 RK081 RK041 RK068 RK074 RK030 RK0113 RK092 RK063 RK0107 RK0103 RK061 RK021 RK070 RK048 RK087 RK098 RK062 RK02 RK035 RK0125 RK022 RK0122 RK018 RK0121 RK0132 RK0129 RK090 RK05 RK044 RK060 RK096 RK028 RK0131 RK0102 RK0108 RK0116 RK0130 RK017 RK046 RK0114 RK0111 RK072 RK09 RK0112 RK019 RK076 RK054 RK077 RK031 RK097 RK026 RK073 RK079 RK099 RK069 RK014 RK038 RK058 RK07 RK027 RK020 RK082 RK0105 RK023 RK037 RK059 RK0134 RK03 RK011 RK066 RK033 RK0100 RK012 RK08 RK0126 RK015 RK01 RK010 RK055 RK04 RK0106 RK045 RK091 RK075 RK089 RK084 RK0119 RK088 RK0104 RK080 RK06 RK0127 RK056 RK083 RK093 RK024 RK057 
P1,T020,NK0g94 NK0g23 NK0g50 NK0g33 NK0g46 NK0g83 NK0g57 NK0g61 NK0g97 NK0g22 NK0g98 NK0g59 NK0g15 NK0g90 NK0g32 NK0g41 NK0g39 NK0g74 NK0g81 NK0g95 NK0g106 NK0g31 NK0g60 NK0g18 NK0g73 NK0g71 NK0g19 NK0g29 NK0g101 NK0g56 NK0g4 NK0g53 NK0g5 NK0g62 NK0g40 NK0g42 NK0g7 NK0g76 NK0g25 NK0g66 NK0g72 NK0g100 ,RK014 RK03 RK094 RK024 RK037 RK090 RK044 RK063 RK039 RK076 RK048 RK049 RK034 RK040 RK035 RK042 RK080 ,'T024'  'T032'  'T033'
P1,T021,NK0g90 NK0g50 NK0g55 NK0g34 NK0g95 NK0g80 NK0g66 NK0g70 NK0g74 NK0g54 NK0g44 NK0g42 NK0g57 NK0g84 NK0g24 NK0g3 NK0g32 NK0g4 NK0g85 NK0g31 ,RK0117 RK0112 RK091 RK0132 RK097 RK059 RK051 RK071 RK0111 RK0124 RK0114 RK0103 RK010 RK030 RK0134 RK065 RK061 RK037 RK0100 RK060 RK0113 RK09 RK0133 RK02 RK017 RK043 RK070 RK012 RK0115 RK099 RK046 RK079 RK0118 ,'T030'  'T036'
